DATASET,DOCUMENT,LLM_NAME,TYPE,REPLY,TIME,COST,GROUND_TRUTH
jurídico,Dictamen OJ-1092-2022.md,HuggingFaceTB/SmolLM-135M-Instruct,local,fbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbmfbm,3.213741299987305,,consultoría
jurídico,Dictamen OJ-1100-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"lanecesidaddequesepuedeserunainformacióndelainformacióndelaescueladelauniversidaddecostarica.porotrodispositivo,sepuedeserunainformacióndelaescueladelauniversidaddecostarica.por",3.417300500004785,,consultoría
jurídico,Dictamen OJ-1124-2021.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"ahorabien,¡hola!**dictamenoj-1124-2021**ahorabienvenido,¡hola!**dictamenoj-1124-1700****dict",3.265005199995357,,consultoría
jurídico,Dictamen OJ-15-2026.md,HuggingFaceTB/SmolLM-135M-Instruct,local,estadisposiciónnoestáenladisposicióndeladisposicióndeladisposicióndelapropiadeladisposicióndeladisposicióndeladisposicióndeladisposicióndeladisposicióndeladisposicióndeladisposicióndela,3.275453499998548,,consultoría
jurídico,Dictamen OJ-518-2021.md,HuggingFaceTB/SmolLM-135M-Instruct,local,thefmb(fiscalmanagementbureau)isafinancialinstitutionthatprovidesfinancialservicestoindividualsandbusinessesintheunitedstates.itisanon-profitorganizationthatisdedicatedtopromotingfinancialliteracyandprovidingguidanceonpersonalfinanceandinvesting.thefmbisresponsibleforprovidingfinancialservicestoindividualsandbusinesses,3.3471248999994714,,consultoría
jurídico,Dictamen OJ-586-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**dictamenoj-586-2023**página3**dictamenoj-586-2023**página3**dictamenoj-586-2023**pág,3.328806199991959,,consultoría
jurídico,Dictamen OJ-642-2022.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**dictamenoj-642-2022****dictamenoj-642-2022****dictamenoj-642-2022****dictamenoj-642-202,3.247493800008669,,consultoría
jurídico,Dictamen OJ-917-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"ahorabien,entonces,sehadesarrolladounapropiedaddelaquesedesarqueado.**[porque,nosepuedetenerunapuedetenerunapuedetenerunapuedetenerunap",3.2852987999940524,,consultoría
jurídico,Dictamen OJ-992-2023.md,HuggingFaceTB/SmolLM-135M-Instruct,local,laencuentralaencuentradelaconvencióncolectivadetrabajodelaseguridaddelaregióndelacomunicación.**estaencuentralaencuentradelaconvencióncolectivade,3.3843439999909606,,consultoría
jurídico,Opinión Jurídica OJ-211-2024.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"ahoraquesehadesarrollado,sepresentaunapuedohacerquesedesarqueado.acontinuar,sepuededesarrollarunapuededesarrollarunapuededesarrollarunapuededespués",4.3961304999975255,,consultoría
jurídico,Opinión Jurídica OJ-26-2026.md,HuggingFaceTB/SmolLM-135M-Instruct,local,lalineadedocenciadelauniversidaddecostaricasehaencontradoconlapropiedaddelalineadedocenciadelauniversidaddecostarica.**lalineadedocenciadecostarica****lalineadedocenciadecostarica,3.334213299996918,,consultoría
jurídico,Opinión Jurídica OJ-510-2025.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"the""fin_documento""isadocumentthatcontainsinformationaboutthe""fin_documento""project.itisadocumentthatcontainsinformationaboutthe""fin_documento""project,whichisaprojectthataimstoimprovethequalityoflife",3.0986725999973714,,consultoría
jurídico,Opinión Jurídica OJ-99-2024.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"toimplementthepermisoscongo,youcanfollowthesesteps:1.definethepermisos:createadictionarytostorethepermisos.2.definethepermisos:definethepermisos,includingthepermisos,thepermisos,andthepermis",3.277636099999654,,consultoría
archivo,75-INFORME ARCHIVO NACIONAL.md,google/gemma-4-E2B-it,local,informes,9.883977599994978,,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,google/gemma-4-E2B-it,local,actasdeeliminacióndedocumentos,18.67410970001947,,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,google/gemma-4-E2B-it,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,12.810925400000997,,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,google/gemma-4-E2B-it,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,6.312591499998234,,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,google/gemma-4-E2B-it,local,informes,26.337551300006453,,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,google/gemma-4-E2B-it,local,minutasdereuniones,10.119613600021694,,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,google/gemma-4-E2B-it,local,circulares,0.5630944999866188,,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,google/gemma-4-E2B-it,local,informes,0.6373193000035826,,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,google/gemma-4-E2B-it,local,tablasdecontroldeacceso,1.3032264999928884,,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,google/gemma-4-E2B-it,local,'expedientesdetransferenciasdedocumentos',1.1955182000237985,,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,google/gemma-4-E2B-it,local,correspondencia,0.3966472999891266,,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,google/gemma-4-E2B-it,local,informes,0.8068505999981426,,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,google/gemma-4-E2B-it,local,informes,0.7888542000146117,,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,google/gemma-4-E2B-it,local,informes,0.671352500008652,,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,google/gemma-4-E2B-it,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,2.464102300000377,,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,google/gemma-4-E2B-it,local,minutasdereuniones,0.9996436999936122,,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,google/gemma-2b-it,local,**seriesdocumental:**informesdegestiónderesiduos**nombredeldocumento:**informedelmanejointegraldelosresiduosgeneradosporladirecciónnacionaldelarchivonacional**descripcióndeldocumento:**elinformeproporcionaunresumendelmanejointegraldelosresiduosgeneradosporladirecciónnacionaldelarchivonacionalduranteelmesdefebrerodel,2.602442999981577,,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,google/gemma-2b-it,local,"**seriesdocumental:**informes**descripción:**eldocumentocontieneinformesdediferentesaños,quenosonseriedocumentalespermitidas.",1.3339510000078008,,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,google/gemma-2b-it,local,"laseriedocumentalestápermitidacomo**""informestécnicos""**.",0.6779685000074096,,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,google/gemma-2b-it,local,"laseriedocumentalpertenecealgrupo**""informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos""**.",1.0109832999878563,,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,google/gemma-2b-it,local,"**circulares**eldocumentopertenecealaseriedocumental""circulares"",yaquedescribeunprocedimientoparalapresentacióndeinformes.",1.289811399998143,,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,google/gemma-2b-it,local,**seriesdocumental:**informes**descripcióndeldocumento:**eldocumentocontieneuninformedelaboressobrelaparticipaciónvirtualdelaseñorasofiairolarojasenlacomisióndedescripción.,1.415696800017031,,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,google/gemma-2b-it,local,"**seriesdocumental:informes**eldocumentopertenecealaseriedocumental""informes"",queestápermitida.",1.2295699999958742,,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,google/gemma-2b-it,local,**seriesdocumental:**informes**nombredeldocumento:**archivodegestióndelacomisión,0.868250600004103,,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,google/gemma-2b-it,local,"**seriesdocumentalespermitidas:**informes,minutasdereuniones,expedientesdetrámitesadministrativos,controles,expedientesdetransferenciasdedocumentos,informestécnicos,expedientesdeproyectosyprogramasinstitucionales,actasdeeliminacióndedocumentos,expedientesdetablasdecontroldeacceso",2.6270606000034604,,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,google/gemma-2b-it,local,**seriesdocumental:**informes**descripcióndeldocumento:**eldocumentocontieneinformaciónsobrelarecepcióndeunatransferenciade121unidadesdocumentalesconfechasentre1988y2002.,1.831841899984284,,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,google/gemma-2b-it,local,laseriedocumentalpermitidaes:**informes**.eldocumentodescribeunasolicituddehorarioescalonadoparaunperíodode3díaseneldepartamentoadministrativofinanciero.,1.3842071999970358,,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,google/gemma-2b-it,local,**seriedocumental:**informes**descripción:**eldocumentocontieneinformaciónsobrelosnivelesdetemperaturayhumedadrelativaenelarchivocentralyelarchivodegestióndeldepartamentoserviciosarchivísticosexternos.,1.720482000004267,,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,google/gemma-2b-it,local,"**seriedocumental:informes**eldocumentopertenecealaseriedocumental""informes"",queserefierealosdocumentosquedescribenlostrabajosrealizadosporlascomisionesinstitucionales.",1.8609183999942616,,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,google/gemma-2b-it,local,**informeejecutivosobreelavanceenelcumplimientodelplandetrabajo2022****descripcióndelameta:**elinformeejecutivopresentaunavancedel50%omenosdelaprogramacióndeactividadesdelplananualdetrabajo2022para,2.557377399993129,,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,google/gemma-2b-it,local,**seriedocumental:gestióndocumentaldelaciap**estaseriedocumentalpertenecealámbitodelas**seriesdocumentalespermitidas**porlaciap.,2.080939400009811,,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,google/gemma-2b-it,local,"**seriesdocumentalespermitidas:**informes,minutosdereuniones,expedientesdetrámitesadministrativos,controles,informestécnicos,expedientesdeproyectosyprogramasinstitucionales,actasdeeliminacióndedocumentos.",2.1856699000054505,,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,Qwen/Qwen3.5-2B,local,informes,2.675645599985728,,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,Qwen/Qwen3.5-2B,local,informes,1.2254640999890398,,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.7856929999834392,,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.919807800004492,,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,Qwen/Qwen3.5-2B,local,informes,1.189363699988462,,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,Qwen/Qwen3.5-2B,local,informes,0.9828275999752804,,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.8990380000032017,,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.992747899988899,,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,Qwen/Qwen3.5-2B,local,informes,1.3090861999953631,,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,Qwen/Qwen3.5-2B,local,expedientesdetransferenciasdedocumentos,1.3827690000180155,,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,Qwen/Qwen3.5-2B,local,informes,1.053369200002635,,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,Qwen/Qwen3.5-2B,local,informes,1.042196199996397,,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,Qwen/Qwen3.5-2B,local,informes,1.0421652999939397,,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,Qwen/Qwen3.5-2B,local,informes,0.9573890999890864,,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,Qwen/Qwen3.5-2B,local,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,1.7683902000135276,,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,Qwen/Qwen3.5-2B,local,minutasdereuniones,1.003419999993639,,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,Qwen/Qwen1.5-0.5B,local,"paraclasificareldocumentoenunaseriedocumentalpermitida,debesseguirlossiguientespasos:1.identificalascategoríasytiposdematerialqueseincluyeneneldocumento.porejemplo,sepuedeincluirmaterialderesiduosindustriales,comopapel,carton,papel,carton",2.0298419000173453,,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,megustaríacumplirlasreglasobligatoriasdesalidaydarunarespuestaprecisayclaraeneldocumentoenunformatodeseriedocumentalpermitido.encuantoalaseriedocumental,sedebeincluirlainformacióndeldocumentoenunformatodeserie",1.99326660000952,,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysepuedeincluirenunaseriedocumentalpermitida.larespuestadebecoincidircarácterporcarácter",2.007066499994835,,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalasolicituddelciapparapodercontarconsuintervenciónenunespaciodelacomisióninterinstitucionaldejefesoencargadosdelosarchivoscentralesdelsectorpúblicocostarricense(ciap).",2.091416300012497,,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,Qwen/Qwen1.5-0.5B,local,"paralapresentacióndeinformes,sedebeutilizarunaplantillaqueincluyalassiguientesopciones:1.circulardgan-daf-ac-003-2021de07dejuniode2021,seindicóparalos",2.045299200020964,,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""circulares"",""informes"",""minutasdereuniones"",""exped",1.989745499973651,,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",quesetranscribeacontinuación:23deoctubredel2020página",1.982280099997297,,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.devuelvaelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.3",2.00490090000676,,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,Qwen/Qwen1.5-0.5B,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecom,2.0452118999965023,,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:eldocumentoenlaseriedocumentalpermitidaes""correspondencia"",""circulares"",""informes"",""minutasdereuniones"",""exped",1.961321600014344,,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedodecirtequelaseriedocumentalpermitidaes""correspondencia"",""circulares"",""informes"",""minutasdereuniones"",""expedientesdetrámitesadministrativos"",""controles"",""expedientesdetransferencias",1.9545676999841817,,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoenlaseriedocumentalpermitidaes""reglasobligatoriasdesalida""y""diciembre,2022"".larespuestadebecoincid",2.0202014000096824,,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeningléses""reglasobligatoriasdesalida""ysedebeincluirunaúnicaseriedocumental.larespuestadebecoincidircarácterporcarácterconuna",1.99010300001828,,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida.eldocumentoeninglésesun""institutodedocumentaciónnacionaldecostarica""(inicio_documento),quesepresentaenunaseriedocumentalpermitida.",1.9639969999843745,,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,Qwen/Qwen1.5-0.5B,local,clasifiqueelsiguientedocumentoenunaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas.-nousecomillas,2.00898650000454,,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,Qwen/Qwen1.5-0.5B,local,"comounprofesionalengestióndocumental,puedoproporcionarunarespuestaalapreguntasobreeldocumentoenunaseriedocumentalpermitida:1.eldocumentodebeincluirlassiguientescaracterísticas:-elnombreexactodeunaseriedocumental,como""correspondencia"",""circles"",""informesde",2.017129999992904,,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.6282448999991175,,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia2001-2011caducado.,1.0047507999988738,,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2894517999957315,,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasificación:1.informes2.informesdetrámitesadministrativos3.informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos4.informesdetab,2.199980000004871,,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.351560500013875,,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.050861099996837,,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.082865600008517,,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.076924399996642,,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.3744269000017084,,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.0607326999888755,,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2279011000064201,,correspondencia
archivo,II semestre 2022 DSAE y Archivo Central-firmado-sellado.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.226521300006425,,informes técnicos
archivo,INFORME DGAN-DAF-AC-020-2022 Comisiones Institucionales.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.231453200016404,,informes técnicos
archivo,INFORME DGAN-DAF-AC-024-2022 Ejecutivo IV Trim.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.088224999984959,,informes de labores
archivo,INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.3695354000083171,,informes de participación en comisión interinstitucional de encargados de archivos públicos
archivo,MINUTA DGAN-DAF-AC-002-2022.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasificación:reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumentalpermitida.-larespuestadebecoincidircarácterporcarácterconunaopci,2.214256100007333,,minutas de reuniones
archivo,75-INFORME ARCHIVO NACIONAL.md,HuggingFaceTB/SmolLM-135M-Instruct,local,**líderesenelmanejoderesiduosindustrialesconresponsabilidadsocial****fechadeinicio****fechadeinicio****fechadeinicio****fechadeinic,3.3733039000071585,,correspondencia
archivo,Acta DGAN-DAF-AC-009-2022 Eliminación Asist AG.md,HuggingFaceTB/SmolLM-135M-Instruct,local,estefanynúñezmoraasistentedirección**fechadeinicio**estefanynúñezmoraasistentedirección##**estefanynúñezmoraasistentedirecci,3.438350200012792,,actas de eliminación de documentos
archivo,CIAP-O-1-2022  Presentación de los integrantes de la Junta Directiva CIAP 2022-23.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"thepresidentoftheunitedstates,marielamurillochavarría,isamemberofthecongressoftheunitedstates.sheisamemberofthecongressoftheunitedstates,whichisthelegislativebranchofthefederalgovernment.marielamurillochavarríaisamember",3.398676400014665,,correspondencia
archivo,CIAP-O-2-2022  Solicitud de capacitación en nuevas normativas del Archivo Nacional.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"the""comisióninterinstitucionaldejefesy/oencargadosdelosarchivoscentralesdelsectorpúblico""isaprogramthataimstopromotetheuseofthespanishlanguageinthecontextofinternationalrelationsanddiplomacy.theprogramisdesignedtofacilitatecommunication",3.24471870000707,,correspondencia
archivo,CIRCULAR DGAN-DAF-AC-001-2022.md,HuggingFaceTB/SmolLM-135M-Instruct,local,<https://www.día.com<https://www.díadesufía<https://www.díconsufía<https://www.es<https://<:<https://<https://,3.5838134000077844,,circulares
archivo,DGAN-CD-020-2023 acuerdo 9.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"**archivonacional,instituciónesencialparalavidaendemocracia**www.archivonacional.go.cr##**dgan-cd-020-2023**señorjaviergómezjim",3.271084100008011,,correspondencia
archivo,DGAN-CIPSEDI-06-2020 Acuerdo 5 Sesión 3-3030 DAF-AC.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"the""documentodelaseñoritasofíairolarojas""isadocumentthatwascreatedbysofíairolarojas,aspanishjournalist,in1920.itisahistoricaldocumentthatprovidesinformationaboutthelifeandworkofsofíairolaro",3.2536581000022124,,correspondencia
archivo,DGAN-DAF-AC-022-2022 CAE.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"the""archivonacional,instituciónesencialparalavidaendemocracia""isadocumentthatoutlinestheimportanceofthenationalarchiveoftherepublicinthecontextofdemocracyandthepromotionofdemocraticvalues.thedocumenthighlightsthesignificanceofthenationalarchiveinpromotingdemocracy,",3.204012500005774,,correspondencia
archivo,DGAN-DAF-AC-1136-2021 Acceso DG.md,HuggingFaceTB/SmolLM-135M-Instruct,local,aplicación:-aplicación:-aplica-aplica-aplica-aplicación-aplicación-aplica-aplica-aplicación-aaplicaaa,3.562391800020123,,correspondencia
archivo,DGAN-DAH-028-2023 Recepción transferencia DGAN.md,HuggingFaceTB/SmolLM-135M-Instruct,local,"**archivonacional,instituciónesencialparalavidaendemocracia****archivonacional,instituciónesencialparalavidaendemocracia****dg-01-0781-0630",3.1730837999784853,,expedientes de transferencias de documentos
archivo,DGAN-DG-358-2019 Visto bueno horario escalonado Sofía Irola_firmado.md,HuggingFaceTB/SmolLM-135M-Instruct,local,thefollowingisasampledocumentthatoutlinesthestepstocreateanewprojectinagithubrepository:**step1:createanewproject***openaterminalorcommandpromptandnavigatetothedirectorywhereyouwanttocreatetheproject.*runthefollowingcommandtocreatetheproject,3.254914600023767,,correspondencia
