DATASET,DOCUMENT,LLM_NAME,TYPE,REPLY,TIME,COST
museo,CONTR_ MNCR-DAF-AC-001-2025_Biblio.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<fin_documento>>>,0.4523023000074317,
museo,CONTR_ MNCR-DPM-016-2025 Traslado de documentos.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<inicio_documento>>>**museonacionaldecostaricadepartamentodeproyecciónmuseológica**bibliotecahéctorgamboapaniagua##**contr_mncr-,2.008558899993659,
museo,CONTR_MNCR-DPM-02-2025.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,"clasificación:1.identificaciónrespuesta:eldocumentoseclasificacomounaidentificación,yaqueelcontenidodeldocumentoseencuentraenlacategoríadeidentificación,dondesedetallaelmaterial",2.1831983999873046,
museo,CONV_MNCR-DG-AJ-016-2025.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,**==>picture[426x35]intentionallyomitted<==****==>picture[101x40]intentionallyomitted<==**##**conveniodecolaboraciónenmateriaambientaly,2.306572599991341,
museo,DG-2024-O-285 designación_encargada_Archivo_comisión_CIAP.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2156964000023435,
museo,DG-2024-O-344 Conformacion CISED.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.029636999999638,
museo,DG-2024-O-345 Diagnostico AC.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.127750900006504,
museo,DGAN-DG-581-2024 préstamo activos Arch Museo Nac.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2303567999915685,
museo,EVALUACIÓN DEL DESEMPEÑO 2024 SIR febrero.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.204243000000133,
museo,Factura a Museo por hospedaje Sofia Irola.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,reglasobligatoriasdesalida:1.devuelvaúnicamenteelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterporcarácterconunaopcióndeseriesdocumentalespermitidas,2.18673879999551,
museo,FORMULARIO EVALUACIÓN DEL DESEMPEÑO 2024 SIR.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.195340300007956,
museo,GIRHA-2024-O-672-2024. Srita. Lisseth Rojas Villarreal.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<inicio_documento>>>departamentodeadministracionyfinanzasareagestioninstitucionalderecursoshumanosauxiliar**girha-20,2.055514400009997,
museo,INF MNCR-DAF-AC-002-2024 setiembre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2923066000075778,
museo,INF MNCR-DAF-AC-003-2024 octubre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.091095800002222,
museo,INF MNCR-DAF-AC-004-2024 teletrabajo octubre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<inicio_documento>>>##**ministeriodeculturayjuventudgestioninstitucionalderecursoshumanos****instrumentoderegistrodeasistenciayactivid,2.189383299992187,
museo,INF MNCR-DAF-AC-005-2024 noviembre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.284305499997572,
museo,INF MNCR-DAF-AC-006-2024 teletrabajo noviembre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<fin_documento>>>,0.6361237000091933,
museo,INF MNCR-DAF-AC-007-2024 participación comisiones.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1195512999984203,
museo,INF MNCR-DAH-101-2024 Reporte de incidente Mapoteca DAH VF 1.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1345154000009643,
museo,Informe Anual de Desarrollo Archivístico 2024-2025.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.199882000000798,
museo,INF_MNCR-DAF-AC-001-2025 teletrabajo enero.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasificación:1.informesreglasobligatoriasdesalida:1.devuelvaúnicamenteelnombreexactodeunaseriedocumental.2.larespuestadebecoincidircarácterpor,2.1620278999907896,
museo,INF_MNCR-DAF-AC-002-2025 labores enero.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.0743459000077564,
museo,INF_MNCR-DAF-AC-003-2025 teletrabajo febrero.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<fin_documento>>>,0.6315029999968829,
museo,INF_MNCR-DAF-AC-004-2025 labores febrero.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.0862258999986807,
museo,INF_MNCR-DAF-AC-005-2025 Asesoria DAH.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.144628899986856,
museo,INF_MNCR-DAF-AC-006-2025 labores marzo.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.123848300005193,
museo,INF_MNCR-DAF-AC-007-2025 teletrabajo marzo.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.170411700004479,
museo,INF_MNCR-DAF-AC-008-2025 reacomodo.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.152118600002723,
museo,INF_MNCR-DAF-AC-009-2025 labores abril.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.0923554000037257,
museo,INF_MNCR-DAF-AC-010-2025 teletrabajo abril.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<inicio_documento>>>instrumentoderegistrodeasistenciayactividadesdiariasenteletrabajo|**personateletrabajadora:**<br>**cédula:**<br>**per,2.1533582999982173,
museo,INF_MNCR-DAF-AC-011-2025 DAH conservacion.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.256069800001569,
museo,INF_MNCR-DAF-AC-012-2025 labores mayo.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.116815100001986,
museo,INF_MNCR-DAF-AC-013-2025 teletrabajo mayo.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<fin_documento>>>,0.5781094999983907,
museo,INF_MNCR-DAF-AC-014-2025 Asesoria DPPC.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.12102030000824,
museo,INF_MNCR-DAF-AC-015-2025 labores junio.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.125419800009695,
museo,INF_MNCR-DAF-AC-016-2025 teletrabajo junio.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<fin_documento>>>,0.6364508999977261,
museo,INF_MNCR-DAF-AC-017-2025 labores julio.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.08991499998956,
museo,INF_MNCR-DAF-AC-018-2025 teletrabajo julio.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,"clasificación:eldocumentoesdetipo""instrumentoderegistrodeasistenciayactividadesdiariasenteletrabajo""yseencuentraenlacategoría""instrumentoderegistrodeasistenciay",2.194385800001328,
museo,INF_MNCR-DAF-AC-019-2025 participacion en comisiones.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1546325999952387,
museo,INF_MNCR-DAF-AC-020-2025 labores agosto.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.111533899995265,
museo,INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasificación:1.informesreglasobligatoriasdesalida:1.devuelvaúnicamenteelnombreexactodeunaseriedocumentalpermitida.2.larespuestadebecoincidircar,2.187807900001644,
museo,INF_MNCR-DAF-AC-022-2025 labores setiembre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1336249000014504,
museo,INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1825387999997474,
museo,INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre_1.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1904236000118544,
museo,INF_MNCR-DAF-AC-024-2025 labores octubre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.10913850000361,
museo,INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,"clasificación:1.informesdelaborasenteletrabajo.respuesta:eldocumentocontieneinformesdelaborasenteletrabajo,quesereportaneneldía1deoctubrede2025.",2.3278054000111297,
museo,Inscripción capacitacion DIC2024 SIR.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<fin_documento>>>,0.5843062000058126,
museo,Justificación de asistencia Sofia Irola 01-08.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.1977470999991055,
museo,Justificación de asistencia Sofia Irola 02y03-09.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2505940999981249,
museo,Justificación de asistencia Sofia Irola 05-09.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2036953000060748,
museo,Justificación de asistencia Sofia Irola 08-08.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2084458000026643,
museo,Justificación de asistencia Sofia Irola 16-07.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2097549999889452,
museo,Justificación de asistencia Sofia Irola 18-07.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2108453999971971,
museo,Justificación de asistencia Sofia Irola 21-08 anexo.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.1541983000061009,
museo,Justificación de asistencia Sofia Irola 21-08.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2090471999981673,
museo,Justificación de asistencia Sofia Irola 22-07.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.1930712000030325,
museo,Justificación de asistencia Sofia Irola 24-07.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.1940423000050941,
museo,Justificación de asistencia Sofia Irola 29-08 anexo.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.3159714000066742,
museo,Justificación de asistencia Sofia Irola 29-08.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2386203999922145,
museo,Justificación de asistencia Sofia Irola 31-07.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2432743000099435,
museo,Justificación de asistencia Sofia Irola.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.223352100001648,
museo,Lista de remision AFC T02-2025.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,museonacionaldecostarica,0.7428471999883186,
museo,Lista de remision DG T01-2025.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,museonacionaldecostarica,0.6133082000014838,
museo,Lista de remision RH T04-2025.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,museonacionaldecostarica,0.6367011999973329,
museo,Lista de remision T05-2025 DPM.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,museonacionaldecostarica,0.6090221999911591,
museo,MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2389420999970752,
museo,MEM_MNCR-DAF-AC-001-2015.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2226498999953037,
museo,MEM_MNCR-DAF-AC-001-2015_1.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2628822000115178,
museo,MEM_MNCR-DAF-AC-002-2015.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2177988000039477,
museo,MEM_MNCR-DAF-AC-003-2025.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2258488000079523,
museo,MIN MNCR-DAF-AC-001-2024 Plani.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1357664999959525,
museo,MIN_MNCR-DAF-AC-001-2025 Salida DPPC.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.3749915999942459,
museo,MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1451476000074763,
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondenciadehenripittier,0.5801814000005834,
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3_1.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondenciadehenripittier,0.5757628999999724,
museo,OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasificación:1.correspondenciareglasobligatoriasdesalida:1.devuelvaúnicamenteelnombreexactodeunaseriedocumentalpermitida.2.larespuestadebecoincidircarácterporcar,2.03873110000859,
museo,OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<inicio_documento>>>departamentodeadministraciónyfinanzasdepartamentodeadministraciónyfinanzasdepartamentodeadministraciónyfinanzasdepartamentode,2.1754217999987304,
museo,OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,departamentodeadministraciónyfinanzas,0.5184985999949276,
museo,OFI MNCR-DAF-040-2024 solicitud criterio legal.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.079345100006321,
museo,OFI MNCR-DAF-AC-004-2024 Respuesta DG 362.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1481767000077525,
museo,OFI MNCR-DAF-AC-005-2024 entrega revistas.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2438579000008758,
museo,OFI MNCR-DAF-AC-006-2024 DAH seguimiento.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.0946644000068773,
museo,OFI MNCR-DAF-AC-007-2024 Cambio de horario.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.216388700006064,
museo,OFI MNCR-DAF-AC-008-2024 bienes.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1646819000015967,
museo,OFI MNCR-DAF-AC-009-2024 bienes.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<fin_documento>>>,0.5216493000043556,
museo,OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1131542999937665,
museo,OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2234884000063175,
museo,OFI MNCR-DAF-AC-012-2024 UI Computadora.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2377936000120826,
museo,OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,'correspondencia',0.3614578000124311,
museo,OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2124652999918908,
museo,OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<inicio_documento>>>página**1**de**1****30desetiembrede2025****ofi_mncr-daf-girha-679-20,2.025131499991403,
museo,OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<inicio_documento>>>departamentodeadministraciónyfinanzasareagestionderecursoshumanosauxiliardelmuseonacionaldecostarica**==>picture[500x43,2.0721007000101963,
museo,OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2334126000059768,
museo,OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.3680615999910515,
museo,OFI MNCR-DAH-249-2024 Entrega IF Reporte de Incidente Mapoteca DAH.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2088087000011,
museo,OFI MNCR-DG-362-2024 Anexo 1 PSJO-124-2024.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2690173000009963,
museo,OFI MNCR-DG-362-2024 Anexo 2 Documentos Escaneados.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.1648707999993348,
museo,OFI MNCR-DG-362-2024 _Solicitud de información piezas pasito Iglesia Colonial Orosi.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasificación:1.informaciónsobrelaentregadepiezasdesanjoséydelavirgenmaríaalmuseonacionaldecostarica.2.documentaciónreferentealingresodelasobrasalmuseonacionaldecostaricaparaserrestaur,2.015997099995729,
museo,OFI MNCR-DG-459-2024 deshumificador.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.150745899998583,
museo,OFI MNCR-DPPC-139-2024 Esculturas Orosí DG.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,<<<fin_documento>>>departamentodeproteccióndelpatrimonioculturalreglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumentalpermitida.-,2.162213999996311,
museo,OFI MNCR-JA-286-2024 CISED.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.0407686999969883,
museo,Oficios DPPC 142.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.140876899997238,
museo,Oficios DPPC 162.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1242738000000827,
museo,OFI_ MNCR-DG-AJ-176-2025 CRITERIO JURIDICO asignación de bienes- colecciones de documentos.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.186258600006113,
museo,OFI_MNCR-DAF-AC-001-2025 DHN.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.012927100004162,
museo,OFI_MNCR-DAF-AC-002-2025 DPPC.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.0064675000030547,
museo,OFI_MNCR-DAF-AC-003-2025 RH.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.214779300004011,
museo,OFI_MNCR-DAF-AC-004-2025 DPPC 1.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasificación:1.correspondenciareglasobligatoriasdesalida:1.devuelvaúnicamenteelnombreexactodeunaseriedocumentalpermitida.2.larespuestadebecoincidircarácterporcar,2.014487599997665,
museo,OFI_MNCR-DAF-AC-005-2025 RH.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2151903999911155,
museo,OFI_MNCR-DAF-AC-006-2025 RH.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2153327000123681,
museo,OFI_MNCR-DAF-AC-007-2025 DG IADA.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.3823776000062935,
museo,OFI_MNCR-DAF-AC-008-2025 DG papel.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,"clasificación:eldocumentoseclasificacomo""inicio_documento""yaquenotieneunaseriedocumentalpermitida.",1.5577291999943554,
museo,OFI_MNCR-DAF-AC-009-2025 RH.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.230079899993143,
museo,OFI_MNCR-DAF-AC-010-2025 DG avances.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.151920100004645,
museo,OFI_MNCR-DAF-AC-011-2025 DPPC.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.1919599999964703,
museo,OFI_MNCR-DAF-AC-012-2025 DHN.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.100512000004528,
museo,OFI_MNCR-DAF-AC-013-2025 Memoria del Mundo.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,2.113696000000345,
museo,OFI_MNCR-DAF-AC-014-2025 Establecer convenio.md,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,correspondencia,0.2361925000004703,
