dataset,document,expected_label,model_name,provider,model_group,model_access_type,model_api_id,response,normalized_response,is_valid_category,elapsed_time,input_tokens,output_tokens,total_tokens,estimated_cost,error_message,timestamp
museo,datasets_md\museo\RNMM-036-2025.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.097994099996868,,,,,,
museo,datasets_md\museo\Seguimiento EVALUACIÓN DEL DESEMPEÑO SIR 2025.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,<<<inicio_documento>>>|desde:<br>**periododeevaluación:**|desde:<br>**periododeevaluación:**|desde:<br>**per,,,2.196461699990323,,,,,,
museo,datasets_md\museo\Sofia Irola Rojas.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.1711185000021942,,,,,,
museo,datasets_md\museo\SOL MNCR-DAF-11DIC2024 Transporte AC.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,museonacionaldecostarica,,,0.3336911999940639,,,,,,
museo,datasets_md\museo\SOL MNCR-DAF-21NOV2024 Traslado de Bienes- Deshumidificador.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2590001000062329,,,,,,
museo,datasets_md\museo\SOL MNCR-DAF-22NOV2024 Traslado de Bienes.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,"clasificación:eldocumentoesunaseriedocumentalpermitida,conlasiguientedescripción:""proveeduríainstitucional/unidaddeadministracióndebienesformulariodeentregadeactivos""",,,2.22237750000204,,,,,,
museo,datasets_md\museo\SOL MNCR-DAF-AC-17Y18SET2024 Capacitación SIR.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.149950999999419,,,,,,
museo,datasets_md\museo\SOL MNCR-DAF-AC-19SET2024 Capacitación SIR.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.1549153000087244,,,,,,
museo,datasets_md\museo\Solicitud vacaciones Sofia Irola 26-07.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2159726999962004,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-003-2025_Traslado CPU.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,<<<inicio_documento>>>**museonacionaldecostaricadepartamentodeadministraciónyfinanzas**proveeduríainstitucional##**sol_mncr-daf-ac,,,2.0931359000096563,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-006-2025_transporte.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2601385000016307,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-007-2025_transporte.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2443141999974614,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-008-2025_transporte.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2430709999898681,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-009-2025_transporte.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2450824000115972,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-010-2025_transporte.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2494316999946022,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-011-2025_transporte.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2525841000024229,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-012-2025_transporte.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2298834000102942,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-012-2025_transporte_1.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2510334999969927,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-014-2025_transporte DAF-AC.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2459158999990904,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-015-2025_transporte teatro.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.235906400004751,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-016-2025_requisicion.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2321081999980379,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-AC-017-2025_transporte.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2498437000031117,,,,,,
museo,datasets_md\museo\SOL_ MNCR-DAF-PI-007-2025_ENTREGA DESHUMIFICADORES.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2306628999940585,,,,,,
museo,datasets_md\museo\SOL_MNCR-DAF-AC-001-2025 adelanto viaticos SIR.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2837862000014866,,,,,,
museo,datasets_md\museo\SOL_MNCR-DAF-AC-002-2025 liquidacion viaticos SIR.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.3116699000092922,,,,,,
museo,datasets_md\museo\SOL_MNCR-DAF-AC-003-2025 traslado CPU.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,<<<fin_documento>>>,,,0.5468465000012657,,,,,,
museo,datasets_md\museo\SOL_MNCR-DAF-AC-004-2025 traslado equipos UI.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,<<<inicio_documento>>>**museonacionaldecostaricadepartamentodeadministraciónyfinanzas**proveeduríainstitucional##**sol_mncr-daf-ac-,,,2.134536900004605,,,,,,
museo,datasets_md\museo\SOL_MNCR-DAF-AC-005-2025 salida de activos.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.3059747999941464,,,,,,
museo,datasets_md\museo\SOL_MNCR-DAF-AC-013-2025 grabadora UI.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,<<<inicio_documento>>>##**sol_mncr-daf-ac-013-2025solicituddemovimientodeactivosfijos**##**1.identificaci,,,2.1112313000048744,,,,,,
museo,datasets_md\museo\SOL_MNCR-DG-UI-118-2025 ACTIVOS A ARCHIVO CENTRAL.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.3757990999874891,,,,,,
museo,datasets_md\museo\SOL_MNCR-UI-045-2025 Dell Optiplex 3060 Archivo.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.3337175999913597,,,,,,
museo,datasets_md\museo\SOL_MNCR-UI-079-2025 WebCam Archivo Central.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.100240799991297,,,,,,
museo,datasets_md\museo\Taller Pittier Memoria del Mundo VF 6NOV.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.1595753000001423,,,,,,
museo,datasets_md\museo\Traslado de activos Jerry González a Sofía Irola.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasificación:1.correspondenciareglasobligatoriasdesalida:1.devuelvaúnicamenteelnombreexactodeunaseriedocumentalpermitida.2.larespuestadebecoincidircarácterporcar,,,2.038633400006802,,,,,,
museo,datasets_md\museo\VACACIONES-Sofia Irola-01JUL2025.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,<<<fin_documento>>>,,,0.4603474000032292,,,,,,
museo,datasets_md\museo\VACACIONES-Sofia Irola-09SET2024.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.2104730999999446,,,,,,
museo,datasets_md\museo\VACACIONES-Sofia Irola-21-22OCT2025.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,<<<inicio_documento>>>**museonacionaldecostaricadepartamentodeadministraciónyfinanzas**oficinaauxiliargestióninstitucionalderecursoshumanos##**v,,,2.00909110000066,,,,,,
museo,datasets_md\museo\VACACIONES-Sofia Irola-25-27AGO2025.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,<<<fin_documento>>>,,,0.4675348000018857,,,,,,
museo,datasets_md\museo\VACACIONES-Sofia Irola-27NOV al 02DIC2024.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,correspondencia,,,0.1969147999916458,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-1039-2021.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasificación:reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumentalpermitida.-larespuestadebecoincidircarácterporcarácterconunaopci,,,2.121011899987934,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-1041-2023.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,no,,,0.2970478999923216,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-1069-2023.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,consultoría,,,0.3835233999998308,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-1092-2022.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.0844928000005893,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-1100-2023.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.1298296000022674,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-1124-2021.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,licda.wendypáezcerdasjefaoficinadebecasyatenciónsocioeconómica,,,1.1323303999961354,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-15-2026.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,consultoría,,,0.3902570000063861,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-518-2021.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.0435631000000285,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-586-2023.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.144794000007096,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-642-2022.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,consultoría,,,0.3883410999987973,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-917-2023.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.1314176000014413,,,,,,
jurídico,datasets_md\jurídico\Dictamen OJ-992-2023.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.1348796999955084,,,,,,
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-211-2024.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.141875000001164,,,,,,
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-26-2026.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,clasifiqueelsiguientedocumentoenunaúnicaseriedocumentalpermitida.reglasobligatoriasdesalida:-devuelvaúnicamenteelnombreexactodeunaseriedocumental.-larespuestade,,,2.1473503000015626,,,,,,
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-510-2025.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,consultoría,,,0.2452957000059541,,,,,,
jurídico,datasets_md\jurídico\Opinión Jurídica OJ-99-2024.md,,HuggingFaceTB/SmolLM2-1.7B-Instruct,local,,local,HuggingFaceTB/SmolLM2-1.7B-Instruct,consultoría,,,0.3805326000001514,,,,,,
museo,datasets_md\museo\001_Lineamientos para la eliminación de documentos MNCR.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisalistofthemostcommontypesofdocumentsthatareconsideredtobeinthepublicdomain:|document|documento||---|---|---||1.leerledeladocumentodelaquesedesarrolla|##1,,,3.391149400005816,,,,,,
museo,datasets_md\museo\002_Lineamientos para la transferencia de documentos al AC.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,<brestesuplicodesuficiodesuplicaporpátía-,,,3.37622819999524,,,,,,
museo,datasets_md\museo\003_Lineamientos gestión de documentos MNCR.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"ahora,estapuedeserunafísicaquesepuedeserunafísicas,quesepuedeserunafísicaquesedesarrolla.ahora,sepuedeserunafísicaquesepuedeserunf",,,3.277146799999173,,,,,,
museo,datasets_md\museo\004_Instructivo Cuadro de clasificación MNCR.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"ahora,estapuedeserunafísicaquesepuedeserunafísicas,quesepuedeserunafísicaquesedesarrollar.ahora,sepuedeserunafísicaquesepuedeserunf",,,3.373275099991588,,,,,,
museo,datasets_md\museo\40-2025 MN Sofía Irola Rojas.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,aplicaciónaaaaaaaaaaaaaaaaaaaaaaa,,,3.555614199998672,,,,,,
museo,datasets_md\museo\76-2025 MN Sofía Irola Rojas 1.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,aplicaaaaaaaaaaaaaaaaaaa,,,3.395508700006758,,,,,,
museo,datasets_md\museo\AC-2024-I-001 informe agosto.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisalistofpotentialquestionsthatcouldbeaskedtogatherinformationabouttheproject:**1.whatistheproject'spurposeandgoals?***whatistheproject'sobjective?*whatarethekeyobjectivesanddeliverables?*whatarethekeystakeholdersandtheirroles,,,3.2309803999960423,,,,,,
museo,datasets_md\museo\AC-2024-O-001.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**###museonacionaldecostarica###teléfono:22115878###central:22115700###correo:,,,3.3169080000079703,,,,,,
museo,datasets_md\museo\AC-2024-O-002 Remision de diagnostico.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,estedes-nooocientoscientodesurespucresc-ar-oc-escreses,,,3.839662700003828,,,,,,
museo,datasets_md\museo\AC-2024-O-003 Cised.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,lacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacomprade,,,3.296316799998749,,,,,,
museo,datasets_md\museo\ACT MNCR-DAF-AC-001-2024 Servicios Generales.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,actualesdesufdesufdesusususuffónfónofóntivotónporeses,,,3.564097900001798,,,,,,
museo,datasets_md\museo\ACT MNCR-DAF-AC-002-2024 Financiero Contable.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,esesactualesactualesdesususususususususususususususususususususususususudesusususudesusutóndesusueste,,,3.425595400010934,,,,,,
museo,datasets_md\museo\AI-2024-As-10 Informacion sobre CISED.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,**ai-2024-as-104****==>picture[252x42]intentionallyomitted<==****fechadelprimerregistrodelibrosautorizadoalcisedmncr**salvo,,,3.250007900001947,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-07MAR2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisasampledocumentthatdemonstratestheuseofthe`@`symbolinadocument:**document**<!doctypehtml><html><head><title>document</title><style>body{font-,,,3.156311699989601,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-10DIC2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampletextthatdemonstratestheuseofthe`format`functioninpython:```pythondefformat_date(date_str):""""""formatsadatestringintoaformatteddate.args:date_str(str):adatestringintheformat""yy",,,3.2116142000013497,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-15JUL2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`format`functioninpython:```pythondefformat_date(date_str):""""""formatsadatestringintoaformatteddateintheformat""yyyy-mm-ddhh:mm:ss"".""""""",,,3.114073599994299,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16ABR2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe""asistencia""functioninpython:```pythondefasistencia(nombre,apellido,apellido_apellido,apellido_apellido_apellido,apellido_apell",,,3.183964199997717,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16JUL2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefget_documentation(documentation_file):""""""getthedocumentationforagivenfile.args:documentation_file(str):thefilepathto",,,3.2210383000056027,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-17OCT2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`format`functioninpython:```pythondefformat_document(text,format_string):""""""formatsastringtoaformatteddocument.args:text(str):thetexttobeformatted.format_",,,3.1967349000042304,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18FEB2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisalistofallthedocumentsthathavebeenincludedinthedocument""documentodefísicadelauniversidaddebarcelona""(físicadelauniversidaddebarcelona):**documentodefísicadelauniversidaddebarcelona****documentodef",,,3.3649895999988075,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18JUN2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`firma`apitogeneratealistof1000randomnumbers:**firma**<!--firmaapi--><!--<divclass=""container""><divclass=""",,,3.223114699998405,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-19FEB2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`firma`functioninpython:```pythonimportfmdeffm_f(f,f_f,f_f_f,f_f_f_f):""""""calculatesthef",,,3.231943800012232,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-20 y 24JUN2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampletextthatdemonstratestheuseofthe`format`functioninpython:```pythondefformat_frist_date(date_str):""""""formatsadatestringtoastringwiththeformat""yyyy-mm-dd"".""""""returndate_",,,3.142179800008307,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-20y21FEB2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampletextthatdemonstratestheuseofthe`format`functioninpython:```pythondefformat_frist_date(date_str):""""""formatsadatestringtoastringwiththeformat""yyyy-mm-ddhh:mm:ss"".",,,3.1130282999947667,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-22ABR2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`format`functioninpython:```pythondefformat_document(text,format_string):""""""formatsastringtoaformatteddocument.args:text(str):thetexttobeformatted.format_",,,3.1462839000014355,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-23SET2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampletextthatdemonstratestheuseofthe`@`symbolinafunctiondeclaration:```pythondeffunc_name(arg1,arg2):returnarg1+arg2deffunc_name_with_args(arg1,arg2):returnarg",,,3.185326300008456,,,,,,
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-28-30JUL2025.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`firma`functioninpython:```pythonimportfmdeffm_process_file(file_path):""""""processafileandreturnadictionaryoftheprocesseddata.parameters:-file",,,3.117831700001261,,,,,,
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-01NOV2024.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_names`function:```pythondefget_federal_state_names(federal_state_names):""""""returnsalistoffederalstatenames,sortedbystatenameinascendingorder.""""""federal",,,3.105039200003376,,,,,,
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-05y08NOV2024.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,**firmadelfuncionariofirmajefedeldepartamento****firmadelfuncionariofirmajefedeldepartamento****firmadelfuncionariof,,,3.0763711000035983,,,,,,
museo,datasets_md\museo\ASISTENCIA-SOFIA IROLA-06DIC2024.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_names`function:```pythondefget_federal_state_names(state_names):""""""returnsalistoffederalstatenamesfromalistofstatenames.""""""federal_state_names=",,,3.092687700001989,,,,,,
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-06y10SET2024.md,,HuggingFaceTB/SmolLM-135M-Instruct,local,,local,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`generate_documentation`function:```pythondefgenerate_documentation(documentation_file_path):""""""generatedocumentationforagivendocument.args:documentation_file_path(str):thepathtothedocumenttogeneratedocumentation",,,3.25191679999989,,,,,,
